auc,acc,f1,precision,recall,specificity,loss,threshold,model_family,fourier_mode,regime,seed,run_name
0.4786277411656074,0.5525749147676297,0.6867659066641543,0.559341109064866,0.8893769318366683,0.1384276855371074,1.6114075725728816,0.5,vit,magnitude,finetune,2024,
0.4442444369791479,0.5290687242059932,0.6712594726623662,0.5457230142566192,0.8718073857166098,0.1076215243048609,1.336180563677441,0.5,vit,magnitude,finetune,2025,
0.5098138547507778,0.5514982953525929,0.7109234950558029,0.5514982953525929,1.0,0.0,1.110640768977729,0.5,vit,phase,finetune,7,
0.5180409434741999,0.5463843531311682,0.7057385636130835,0.5494336202990485,0.9863347974621768,0.0054010802160432,1.210576669736342,0.5,vit,phase,finetune,42,
0.5151047453674891,0.5514982953525929,0.7108900584118906,0.5515075376884422,0.9998373190174068,0.0002000400080016,1.0354501584714109,0.5,vit,phase,finetune,123,
0.5539808303290722,0.5506908307913153,0.7096811594202899,0.5512924434837432,0.9957702944525784,0.0034006801360272,1.231096369976347,0.5,vit,phase,finetune,2024,
0.5352360857725474,0.5515880136371792,0.7109311740890688,0.5515570313201112,0.9998373190174068,0.0004000800160032,1.0499909743666649,0.5,vit,phase,finetune,2025,
0.4904818608100992,0.5515880136371792,0.7109646079111728,0.5515477792732167,1.0,0.0002000400080016,0.9924200854518196,0.5,vit,complex,finetune,7,
0.5185875632910867,0.5514982953525929,0.7109234950558029,0.5514982953525929,1.0,0.0,0.9556524083018304,0.5,vit,complex,finetune,42,
0.5107919908367552,0.5514982953525929,0.7109234950558029,0.5514982953525929,1.0,0.0,0.948761557313529,0.5,vit,complex,finetune,123,
0.5104437350785596,0.5514982953525929,0.7109234950558029,0.5514982953525929,1.0,0.0,0.9781047342853112,0.5,vit,complex,finetune,2024,
0.5159696165685064,0.5514982953525929,0.7109234950558029,0.5514982953525929,1.0,0.0,1.0148100114681504,0.5,vit,complex,finetune,2025,
0.6522452204773149,0.6501884083976315,0.7167865184862352,0.64750656167979,0.8026679681145275,0.4626925385077015,1.330307201905684,0.5,vit,concat,finetune,7,seed_7
0.6466784978925182,0.6204916561995335,0.6934782608695652,0.6252450019600156,0.7784285017081504,0.4262852570514103,1.4212331880222668,0.5,vit,concat,finetune,42,seed_42
0.6466337679444136,0.6232729230217118,0.6858681828383332,0.6349030470914128,0.7457296242069302,0.4726945389077815,1.2895372476090083,0.5,vit,concat,finetune,123,seed_123
0.6200467521517969,0.6291046115198278,0.6988636363636364,0.6327661258409181,0.780380673499268,0.4430886177235447,1.3567642332478005,0.5,vit,concat,finetune,2024,seed_2024
0.5963571923755175,0.6169926431006639,0.6934731097867451,0.620694087403599,0.7855864649422483,0.4096819363872774,1.3374193425882943,0.5,vit,concat,finetune,2025,seed_2025
0.4702100660900035,0.539386326933429,0.682223322604605,0.5506044559896094,0.8965348950707662,0.1002200440088017,1.4513057808984409,0.5,vit,frequency_3,finetune,7,seed_7
0.4798087810176318,0.5232370357078773,0.6648587285570131,0.5428983417447729,0.8574914592484139,0.1122224444888977,1.6226939802820033,0.5,vit,frequency_3,finetune,42,seed_42
0.4312534216620451,0.5206352054548717,0.6730710395888148,0.5394272263632797,0.8947454042622417,0.0606121224244848,1.2534709457646718,0.5,vit,frequency_3,finetune,123,seed_123
0.515325466264556,0.5410909743405706,0.6744733660026729,0.5539410411875392,0.8620465267610217,0.1464292858571714,1.4831907816908576,0.5,vit,frequency_3,finetune,2024,seed_2024
0.4647066716092527,0.5189305580477301,0.6619167717528374,0.5404097601153094,0.8539124776313649,0.1070214042808561,1.5337456112558192,0.5,vit,frequency_3,finetune,2025,seed_2025
0.5354326762538126,0.5651354746097255,0.6773184208774382,0.57324768988055,0.827558158451277,0.2424484896979395,1.2875203395431691,0.5,vit,concat_frequency,finetune,7,seed_7
0.5067005267004272,0.5640588551946887,0.6689829007425574,0.5754805438349743,0.7987636245322922,0.2754550910182036,1.2595183009451083,0.5,vit,concat_frequency,finetune,42,seed_42
0.547092044079875,0.5706082899694958,0.6831302966101694,0.57597409847047,0.8392711891979827,0.240248049609922,1.2859801223332232,0.5,vit,concat_frequency,finetune,123,seed_123
0.5590173671630373,0.5833482863807644,0.6878612716763006,0.5860726148207537,0.8324385879290711,0.2770554110822164,1.2907452109185131,0.5,vit,concat_frequency,finetune,2024,seed_2024
0.5597373745124818,0.5862192714875292,0.6785166596960825,0.5936089767044762,0.7917683422807874,0.3334666933386677,1.4127836579626256,0.5,vit,concat_frequency,finetune,2025,seed_2025
0.7480721132025332,0.7010586757581195,0.7540959409594096,0.6901256247467243,0.8311371400683261,0.5411082216443288,1.1482697495005347,0.5,xception,none,finetune,7,
0.7420234331558031,0.6952269872600035,0.7492433749169558,0.6858108108108109,0.8256059866601594,0.5349069813962792,1.1895183311267332,0.5,xception,none,finetune,42,
0.7302997121304853,0.6920868472994797,0.7498542274052478,0.6792552489106034,0.8368309744590857,0.5141028205641128,1.233491189777851,0.5,xception,none,finetune,123,
0.68139730109679,0.6725282612596447,0.7442544843049327,0.6536615384615385,0.8639986985521393,0.4370874174834967,0.8801559223370119,0.5,xception,none,finetune,987,
0.736204683591672,0.6932531849991028,0.7513635371972948,0.679379274066281,0.8404099560761347,0.5123024604920984,1.2878044863993472,0.5,xception,none,finetune,2024,
0.7406495615049478,0.7027633231652611,0.7533685699397007,0.6944825693110074,0.8231657719212624,0.5547109421884376,1.1387775086543777,0.5,xception,none,finetune,2025,
0.3948027933226144,0.4821460613673066,0.6096307317732991,0.5217039009144577,0.7332031885472589,0.1734346869373874,2.338677012107589,0.5,xception,magnitude,finetune,7,
0.4614767755893785,0.506280279921048,0.6220207431829109,0.5382786495482644,0.7366194891817146,0.2230446089217843,1.9771709008650349,0.5,xception,magnitude,finetune,42,
0.4010539215375205,0.4666247981338596,0.5961551525032267,0.5117797993935153,0.7138441516186758,0.162632526505301,1.4965339573946863,0.5,xception,magnitude,finetune,123,
0.4085993219467059,0.4933608469406065,0.620777650930092,0.5285910338517841,0.7519115015454694,0.1754350870174034,2.586762536655773,0.5,xception,magnitude,finetune,2024,
0.424197138109906,0.487618876727077,0.6082721723026271,0.525853889943074,0.72132747681796,0.2002400480096019,2.1736736731095747,0.5,xception,magnitude,finetune,2025,
0.4916470686361121,0.5349004127041092,0.6840565577766943,0.5469252509501998,0.9129656743126728,0.0700140028005601,1.1470331807028165,0.5,xception,phase,finetune,7,
0.484772780162019,0.5349901309886955,0.6940919553798028,0.5446461652463875,0.956564177647633,0.0166033206641328,1.2248009382323786,0.5,xception,phase,finetune,42,
0.4371927744911272,0.5155212632334469,0.6599067892681698,0.5383824889528311,0.8522856678054336,0.1014202840568113,0.9949103417721662,0.5,xception,phase,finetune,123,
0.5037729198678519,0.5534720976134936,0.6953913948222046,0.5573979591836735,0.9241906621115992,0.0976195239047809,0.8081533881750974,0.5,xception,phase,finetune,2024,
0.4863183796674741,0.5377713978108739,0.6759748427672956,0.5510099456577463,0.8742476004555068,0.1240248049609922,0.94582521204244,0.5,xception,phase,finetune,2025,
0.5041645387805396,0.5514982953525929,0.7109234950558029,0.5514982953525929,1.0,0.0,13.38944345983592,0.5,xception,complex,finetune,7,
0.472863403004336,0.5514982953525929,0.7109234950558029,0.5514982953525929,1.0,0.0,1.58561369438063,0.5,xception,complex,finetune,42,
0.5033943668512457,0.5514982953525929,0.7109234950558029,0.5514982953525929,1.0,0.0,6.12909571826458,0.5,xception,complex,finetune,123,
0.4869386924399684,0.5514982953525929,0.7109234950558029,0.5514982953525929,1.0,0.0,3.98287595063448,0.5,xception,complex,finetune,2024,
0.4800145159990189,0.5504216759375561,0.709826857374486,0.5510699514475814,0.9970717423133236,0.0012002400480096,1.6833875172517516,0.5,xception,complex,finetune,2025,
0.738459404911729,0.680244033734075,0.7391304347826086,0.6718562874251497,0.821376281112738,0.5067013402680536,1.3157924996180967,0.5,xception,concat,finetune,7,
0.74212953864565,0.6835636102637718,0.7412895180811266,0.6749933208656158,0.8220270050431104,0.5133026605321064,1.6458942781795154,0.5,xception,concat,finetune,42,
0.7383092203278789,0.6849991028171541,0.7413627992633518,0.6774367259019924,0.8186107044086546,0.5207041408281656,1.8527660017663783,0.5,xception,concat,finetune,123,
0.7377923608147691,0.6823972725641486,0.743849493487699,0.6698814023198227,0.8361802505287131,0.4932986597319463,1.8121424913406368,0.5,xception,concat,finetune,2024,
0.7154163873282222,0.6742329086667863,0.7354077096844713,0.6660506863780359,0.8208882381649585,0.4938987797559512,1.474298319356008,0.5,xception,concat,finetune,2025,
0.4483551826682239,0.4900412704109097,0.6015701668302257,0.5285133637147432,0.6980640963071417,0.2342468493698739,1.544606334783814,0.5,xception,frequency_3,finetune,7,
0.4632557551041687,0.5068185896285663,0.6207657813038979,0.5389314805941543,0.7319017406865137,0.2300460092018403,2.0473765920508997,0.5,xception,frequency_3,finetune,42,
0.4075992032634605,0.4686883186793468,0.5981270358306189,0.5130981487949703,0.7169350902879453,0.1634326865373074,1.495548660104925,0.5,xception,frequency_3,finetune,123,
0.4653214846645919,0.5122914049883366,0.6256198347107438,0.542457900394124,0.7388970229380185,0.2336467293458691,2.6570985588160427,0.5,xception,frequency_3,finetune,2024,
0.4943938193853184,0.5139960523954782,0.6119349523604842,0.5467229902713774,0.694810476655279,0.2916583316663332,1.9205926020037043,0.5,xception,frequency_3,finetune,2025,
0.5780489105792527,0.5778754710209941,0.6786421692507343,0.5848834471391571,0.808199121522694,0.2946589317863572,1.1735264665701173,0.5,xception,concat_frequency,finetune,7,seed_7
0.5855183237721238,0.5828996949578324,0.6856872422419039,0.5866496992133272,0.8249552627297869,0.285257051410282,0.9703739945861426,0.5,xception,concat_frequency,finetune,42,seed_42
0.5979822937094333,0.5885519468867755,0.685545803620406,0.5925091857295247,0.8132422319830812,0.3122624524904981,1.040912053124471,0.5,xception,concat_frequency,finetune,123,seed_123
0.6162423472167998,0.5979723667683474,0.6908162561236459,0.5998082913970765,0.8143809988612332,0.3318663732746549,0.8587454814802516,0.5,xception,concat_frequency,finetune,2024,seed_2024
0.6089500151535105,0.5935761708236138,0.6881883259911894,0.5964682018852165,0.8132422319830812,0.3234646929385877,0.8027282120151953,0.5,xception,concat_frequency,finetune,2025,seed_2025
